,location,swing_type,frame_type,src_video,frame_path,label_path,train_set,val_set,test_set
3213,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_348.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_348.txt,1,0,0
3214,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_296.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_296.txt,1,0,0
3215,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_248.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_248.txt,1,0,0
3216,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220725_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\images\20250304_t_220725_sink_frame_right_292.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\labels\20250304_t_220725_sink_frame_right_292.txt,1,0,0
3217,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_420.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_420.txt,1,0,0
3218,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220911_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\images\20250304_t_220911_sink_frame_right_452.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\labels\20250304_t_220911_sink_frame_right_452.txt,1,0,0
3219,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_368.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_368.txt,1,0,0
3220,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220240_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\images\20250304_t_220240_sink_frame_right_364.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\labels\20250304_t_220240_sink_frame_right_364.txt,1,0,0
3221,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220240_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\images\20250304_t_220240_sink_frame_right_424.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\labels\20250304_t_220240_sink_frame_right_424.txt,1,0,0
3222,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_344.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_344.txt,1,0,0
3223,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_428.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_428.txt,1,0,0
3224,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_352.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_352.txt,1,0,0
3225,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_264.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_264.txt,1,0,0
3226,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222521_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\images\20250304_t_222521_sink_frame_right_344.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\labels\20250304_t_222521_sink_frame_right_344.txt,1,0,0
3227,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_316.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_316.txt,1,0,0
3228,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_412.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_412.txt,1,0,0
3229,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_252.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_252.txt,1,0,0
3230,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222521_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\images\20250304_t_222521_sink_frame_right_424.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\labels\20250304_t_222521_sink_frame_right_424.txt,1,0,0
3231,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220240_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\images\20250304_t_220240_sink_frame_right_448.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\labels\20250304_t_220240_sink_frame_right_448.txt,1,0,0
3232,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220725_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\images\20250304_t_220725_sink_frame_right_384.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\labels\20250304_t_220725_sink_frame_right_384.txt,1,0,0
3233,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_328.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_328.txt,1,0,0
3234,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_240.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_240.txt,1,0,0
3235,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220240_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\images\20250304_t_220240_sink_frame_right_376.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\labels\20250304_t_220240_sink_frame_right_376.txt,1,0,0
3236,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220911_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\images\20250304_t_220911_sink_frame_right_372.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\labels\20250304_t_220911_sink_frame_right_372.txt,1,0,0
3237,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_376.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_376.txt,1,0,0
3238,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222521_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\images\20250304_t_222521_sink_frame_right_472.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\labels\20250304_t_222521_sink_frame_right_472.txt,1,0,0
3239,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222202_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222202_sink\images\20250304_t_222202_sink_frame_right_460.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222202_sink\labels\20250304_t_222202_sink_frame_right_460.txt,1,0,0
3240,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_300.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_300.txt,1,0,0
3241,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_476.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_476.txt,1,0,0
3242,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220911_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\images\20250304_t_220911_sink_frame_right_332.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\labels\20250304_t_220911_sink_frame_right_332.txt,1,0,0
3243,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221121_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221121_sink\images\20250304_t_221121_sink_frame_right_236.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221121_sink\labels\20250304_t_221121_sink_frame_right_236.txt,1,0,0
3244,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_396.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_396.txt,1,0,0
3245,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222202_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222202_sink\images\20250304_t_222202_sink_frame_right_368.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222202_sink\labels\20250304_t_222202_sink_frame_right_368.txt,1,0,0
3246,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_404.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_404.txt,1,0,0
3247,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222521_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\images\20250304_t_222521_sink_frame_right_464.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\labels\20250304_t_222521_sink_frame_right_464.txt,1,0,0
3248,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_320.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_320.txt,1,0,0
3249,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_312.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_312.txt,1,0,0
3250,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222521_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\images\20250304_t_222521_sink_frame_right_408.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\labels\20250304_t_222521_sink_frame_right_408.txt,1,0,0
3251,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_276.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_276.txt,1,0,0
3252,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220240_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\images\20250304_t_220240_sink_frame_right_300.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\labels\20250304_t_220240_sink_frame_right_300.txt,1,0,0
3253,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_308.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_308.txt,1,0,0
3254,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_476.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_476.txt,1,0,0
3255,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_352.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_352.txt,1,0,0
3256,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220911_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\images\20250304_t_220911_sink_frame_right_388.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\labels\20250304_t_220911_sink_frame_right_388.txt,1,0,0
3257,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220725_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\images\20250304_t_220725_sink_frame_right_444.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\labels\20250304_t_220725_sink_frame_right_444.txt,1,0,0
3258,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222521_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\images\20250304_t_222521_sink_frame_right_420.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\labels\20250304_t_222521_sink_frame_right_420.txt,1,0,0
3259,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220911_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\images\20250304_t_220911_sink_frame_right_248.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\labels\20250304_t_220911_sink_frame_right_248.txt,1,0,0
3260,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_352.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_352.txt,1,0,0
3261,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220725_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\images\20250304_t_220725_sink_frame_right_340.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\labels\20250304_t_220725_sink_frame_right_340.txt,1,0,0
3262,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220911_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\images\20250304_t_220911_sink_frame_right_304.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\labels\20250304_t_220911_sink_frame_right_304.txt,1,0,0
3263,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_344.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_344.txt,1,0,0
3264,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220240_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\images\20250304_t_220240_sink_frame_right_380.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220240_sink\labels\20250304_t_220240_sink_frame_right_380.txt,1,0,0
3265,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_336.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_336.txt,1,0,0
3266,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222202_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222202_sink\images\20250304_t_222202_sink_frame_right_336.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222202_sink\labels\20250304_t_222202_sink_frame_right_336.txt,1,0,0
3267,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220725_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\images\20250304_t_220725_sink_frame_right_288.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\labels\20250304_t_220725_sink_frame_right_288.txt,1,0,0
3268,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_272.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_272.txt,1,0,0
3269,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220725_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\images\20250304_t_220725_sink_frame_right_304.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\labels\20250304_t_220725_sink_frame_right_304.txt,1,0,0
3270,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220725_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\images\20250304_t_220725_sink_frame_right_380.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220725_sink\labels\20250304_t_220725_sink_frame_right_380.txt,1,0,0
3271,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_356.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_356.txt,1,0,0
3272,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222521_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\images\20250304_t_222521_sink_frame_right_452.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\labels\20250304_t_222521_sink_frame_right_452.txt,1,0,0
3273,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_332.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_332.txt,1,0,0
3274,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_204.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_204.txt,1,0,0
3275,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220911_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\images\20250304_t_220911_sink_frame_right_336.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220911_sink\labels\20250304_t_220911_sink_frame_right_336.txt,1,0,0
3276,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_372.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_372.txt,1,0,0
3277,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_220416_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\images\20250304_t_220416_sink_frame_right_392.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_220416_sink\labels\20250304_t_220416_sink_frame_right_392.txt,1,0,0
3278,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_436.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_436.txt,1,0,0
3279,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_420.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_420.txt,1,0,0
3280,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222521_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\images\20250304_t_222521_sink_frame_right_368.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222521_sink\labels\20250304_t_222521_sink_frame_right_368.txt,1,0,0
3281,PR_Library_Top_Floor,Putting,Strike_frames,20250304_t_222352_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\images\20250304_t_222352_sink_frame_right_412.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\Strike_frames\20250304_t_222352_sink\labels\20250304_t_222352_sink_frame_right_412.txt,1,0,0
