location,swing_type,frame_type,src_video,frame_path,label_path
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_100.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_100.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_104.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_104.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_108.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_108.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_112.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_112.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_116.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_116.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_12.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_12.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_120.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_120.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_124.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_124.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_128.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_128.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_132.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_132.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_136.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_136.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_140.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_140.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_144.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_144.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_148.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_148.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_152.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_152.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_156.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_156.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_16.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_16.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_160.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_160.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_164.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_164.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_184.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_184.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_188.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_188.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_192.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_192.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_196.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_196.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_20.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_20.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_200.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_200.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_204.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_204.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_208.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_208.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_24.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_24.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_4.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_4.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_44.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_44.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_48.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_48.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_52.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_52.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_56.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_56.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_60.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_60.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_64.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_64.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_68.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_68.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_72.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_72.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_76.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_76.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_80.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_80.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_84.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_84.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_88.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_88.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_92.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_92.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221643_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\images\20250304_t_221643_sink_frame_right_96.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221643_sink\labels\20250304_t_221643_sink_frame_right_96.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_0.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_0.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_108.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_108.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_112.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_112.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_116.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_116.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_12.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_12.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_120.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_120.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_124.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_124.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_128.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_128.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_132.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_132.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_144.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_144.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_148.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_148.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_152.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_152.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_156.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_156.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_16.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_16.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_160.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_160.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_164.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_164.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_168.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_168.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_188.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_188.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_192.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_192.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_20.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_20.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_200.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_200.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_204.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_204.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_208.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_208.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_212.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_212.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_216.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_216.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_220.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_220.txt
PR_Library_Top_Floor,Putting,None_Strike_frames,20250304_t_221906_sink,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\images\20250304_t_221906_sink_frame_right_24.jpeg,Golf_Ball_Putting_data_labelled_final\PR_Library_Top_Floor\None_Strike_frames\20250304_t_221906_sink\labels\20250304_t_221906_sink_frame_right_24.txt
